id,sentence,VI,normalized-VI,homogeneity,completeness,V-score
0,-,5.035594548952734,0.532102172495899,0.5087046608262245,0.43315164136956935,0.4678978275041015
1,"In an Oct. 19 review of `` The Misanthrope '' at Chicago 's Goodman Theatre -LRB- `` Revitalized Classics Take the Stage in Windy City , '' Leisure & Arts -RRB- , the role of Celimene , played by Kim Cattrall , was mistakenly attributed to Christina Haag .",1.9443475255894676,0.2603729290020039,0.7386670171401297,0.7405896236892906,0.7396270709979961
2,Ms. Haag plays Elianti .,0.5509775004326936,0.16732395949356627,1.0,0.7133204400839018,0.8326760405064336
3,"Rolls-Royce Motor Cars Inc. said it expects its U.S. sales to remain steady at about 1,200 cars in 1990 .",0.7754887502163452,0.10669366355857535,0.9317646845777582,0.8578968636492229,0.8933063364414247
4,"The luxury auto maker last year sold 1,214 cars in the U.S.",0.8333333333333348,0.13881350541022122,0.9394298226512527,0.7949745704851612,0.8611864945897793
5,"Howard Mosher , president and chief executive officer , said he anticipates growth for the luxury auto maker in Britain and Europe , and in Far Eastern markets .",1.4622886881574741,0.20753156300011755,0.8594092533951411,0.7352023063326183,0.7924684369998827
6,BELL INDUSTRIES Inc. increased its quarterly to 10 cents from seven cents a share .,0.7169925001442312,0.10497506451307828,0.9582013815667277,0.8396639387564937,0.8950249354869216
7,The new rate will be payable Feb. 15 .,0.6666666666666679,0.11751192005564601,0.8492234537424981,0.918464939457502,0.8824880799443541
8,A record date has n't been set .,0.5943609377704338,0.12115871759637824,0.8622556248918266,0.8960775105770449,0.8788412824036218
9,"Bell , based in Los Angeles , makes and distributes electronic , computer and building products .",0.7658558828619935,0.12287905204312759,0.8608710742719037,0.8939960922237162,0.8771209479568725
10,Investors are appealing to the Securities and Exchange Commission not to limit their access to information about stock purchases and sales by corporate insiders .,1.190977500432691,0.1683040735169126,0.7945756308221205,0.8724544996397544,0.8316959264830872
11,"A SEC proposal to ease reporting requirements for some company executives would undermine the usefulness of information on insider trades as a stock-picking tool , individual investors and professional money managers contend .",1.996190999422037,0.2869765622239461,0.7570347236053153,0.6738483118115978,0.713023437776054
12,"They make the argument in letters to the agency about rule changes proposed this past summer that , among other things , would exempt many middle-management executives from reporting trades in their own companies ' shares .",2.1697479712836207,0.2814704152572503,0.7808717130215109,0.6654058558022451,0.71852958474275
13,The proposed changes also would allow executives to report exercises of options later and less often .,0.9855816177743222,0.1466910902546681,0.8782615110752144,0.829735012101711,0.853308909745332
14,Many of the letters maintain that investor confidence has been so shaken by the 1987 stock market crash -- and the markets already so stacked against the little guy -- that any decrease in information on insider-trading patterns might prompt individuals to get out of stocks altogether .,1.8030278634163421,0.23718718890342785,0.8188055216905213,0.7139878873681051,0.7628128110965723
15,"`` The SEC has historically paid obeisance to the ideal of a level playing field , '' wrote Clyde S. McGregor of Winnetka , Ill. , in one of the 92 letters the agency has received since the changes were proposed Aug. 17 .",1.8732360088084157,0.2465823996896865,0.7793431257897425,0.7291614130581338,0.7534176003103135
16,`` Apparently the commission did not really believe in this ideal . '',0.7315211541789957,0.12083322367265943,0.8791667763273405,0.8791667763273405,0.8791667763273405
17,"Currently , the rules force executives , directors and other corporate insiders to report purchases and sales of their companies ' shares within about a month after the transaction .",1.6395697002564358,0.22983863307554345,0.8043778826756858,0.7387370709933224,0.7701613669244566
18,"But about 25 % of the insiders , according to SEC figures , file their reports late .",0.5974937501201936,0.07717208180737699,0.9698357992989892,0.8801663115996204,0.9228279181926231
19,"The changes were proposed in an effort to streamline federal bureaucracy and boost compliance by the executives `` who are really calling the shots , '' said Brian Lane , special counsel at the SEC 's office of disclosure policy , which proposed the changes .",1.955548847352203,0.23988502641579826,0.7717998574945604,0.7487786261667273,0.7601149735842021
20,"Investors , money managers and corporate officials had until today to comment on the proposals , and the issue has produced more mail than almost any other issue in memory , Mr. Lane said .",2.0647046430425817,0.26836714223121294,0.7547993348112049,0.7098460960053171,0.731632857768787
21,"The SEC will probably vote on the proposal early next year , he said .",1.1169925001442298,0.16679524346247382,0.7955475140735554,0.8746041447001833,0.8332047565375258
22,Not all those who wrote oppose the changes .,0.7505430557959416,0.13428195354110564,0.8207686211452081,0.9158760328571389,0.8657180464588944
23,"The Committee on Federal Regulation of Securities for the American Bar Association argues , for example , in its lengthy letter to the SEC , that the proposed changes `` would substantially improve the -LCB- law -RCB- by conforming it more closely to contemporary business realities . ''",2.2582615174709852,0.2738947712789081,0.7315367487221736,0.720753770266142,0.7261052287210916
24,What the investors who oppose the proposed changes object to most is the effect they say the proposal would have on their ability to spot telltale `` clusters '' of trading activity -- buying or selling by more than one officer or director within a short period of time .,2.3502371942282263,0.28989220619939604,0.7287031346851409,0.6924378842234131,0.710107793800604
