id,sentence,VI,normalized-VI,homogeneity,completeness,V-score
0,-,6.56359507723743,0.9208200905465297,0.07993233803374157,0.07844151447067153,0.07917990945347034
1,"In an Oct. 19 review of `` The Misanthrope '' at Chicago 's Goodman Theatre -LRB- `` Revitalized Classics Take the Stage in Windy City , '' Leisure & Arts -RRB- , the role of Celimene , played by Kim Cattrall , was mistakenly attributed to Christina Haag .",3.460905385920078,0.5433169449390178,0.4959404238672949,0.4231848318516494,0.45668305506098206
2,Ms. Haag plays Elianti .,1.3509775004326938,0.41027247824384333,0.7082316448032829,0.5051961085524235,0.5897275217561565
3,"Rolls-Royce Motor Cars Inc. said it expects its U.S. sales to remain steady at about 1,200 cars in 1990 .",2.4692038992627063,0.399893594503595,0.6246631340709042,0.5774073924755374,0.6001064054964048
4,"The luxury auto maker last year sold 1,214 cars in the U.S.",1.9266179565636454,0.39238865007227797,0.6086429646804641,0.6065832263128227,0.6076113499277218
5,"Howard Mosher , president and chief executive officer , said he anticipates growth for the luxury auto maker in Britain and Europe , and in Far Eastern markets .",2.2807486017267697,0.3777543297600157,0.6437856984474175,0.6021003658395198,0.6222456702399846
6,BELL INDUSTRIES Inc. increased its quarterly to 10 cents from seven cents a share .,1.7836591668108968,0.30947739786267364,0.7132511752667201,0.6691978394731628,0.690522602137326
7,The new rate will be payable Feb. 15 .,0.6666666666666679,0.11751192005564601,0.8492234537424981,0.9184649394575018,0.8824880799443541
8,A record date has n't been set .,1.3443609377704333,0.2887596997535768,0.6622556248918265,0.7680502228963819,0.711240300246423
9,"Bell , based in Los Angeles , makes and distributes electronic , computer and building products .",2.2220257359304316,0.4053081716167515,0.6128058174828402,0.5776179606990152,0.5946918283832484
10,Investors are appealing to the Securities and Exchange Commission not to limit their access to information about stock purchases and sales by corporate insiders .,2.6472323786953593,0.40849325641718987,0.6012746337371162,0.5820511448790526,0.59150674358281
11,"A SEC proposal to ease reporting requirements for some company executives would undermine the usefulness of information on insider trades as a stock-picking tool , individual investors and professional money managers contend .",2.908485433841256,0.4886452149611377,0.5527858276120449,0.4757011997370152,0.5113547850388624
12,"They make the argument in letters to the agency about rule changes proposed this past summer that , among other things , would exempt many middle-management executives from reporting trades in their own companies ' shares .",3.1856023063009573,0.5347565458687396,0.47445498086710913,0.45638279818539423,0.46524345413126067
13,The proposed changes also would allow executives to report exercises of options later and less often .,1.9482009105155162,0.33845634100185057,0.6641932523927881,0.6589151210746802,0.6615436589981495
14,Many of the letters maintain that investor confidence has been so shaken by the 1987 stock market crash -- and the markets already so stacked against the little guy -- that any decrease in information on insider-trading patterns might prompt individuals to get out of stocks altogether .,3.2203617147081536,0.5121331251572028,0.48782955982788306,0.487904195566742,0.48786687484279745
15,"`` The SEC has historically paid obeisance to the ideal of a level playing field , '' wrote Clyde S. McGregor of Winnetka , Ill. , in one of the 92 letters the agency has received since the changes were proposed Aug. 17 .",3.5725746436531187,0.5453987916789962,0.465372659890221,0.4443171057123873,0.4546012083210037
16,`` Apparently the commission did not really believe in this ideal . '',1.1930596157174573,0.2022091239747847,0.8191502648510405,0.7775170749472928,0.7977908760252153
17,"Currently , the rules force executives , directors and other corporate insiders to report purchases and sales of their companies ' shares within about a month after the transaction .",2.5697861309933607,0.43477130814342013,0.566393062992182,0.5640690982467749,0.5652286918565799
18,"But about 25 % of the insiders , according to SEC figures , file their reports late .",1.3208020839342973,0.20792235721989658,0.7702184258236809,0.8152138544211269,0.7920776427801033
19,"The changes were proposed in an effort to streamline federal bureaucracy and boost compliance by the executives `` who are really calling the shots , '' said Brian Lane , special counsel at the SEC 's office of disclosure policy , which proposed the changes .",3.193389949927512,0.4811972670150715,0.5323704235712232,0.5059094127093771,0.5188027329849286
20,"Investors , money managers and corporate officials had until today to comment on the proposals , and the issue has produced more mail than almost any other issue in memory , Mr. Lane said .",2.676676411302393,0.4213407354324444,0.59130432278536,0.5665437126374009,0.5786592645675557
21,"The SEC will probably vote on the proposal early next year , he said .",1.167318333621795,0.1829711010645769,0.80433914007434,0.8301254792600823,0.8170288989354227
22,Not all those who wrote oppose the changes .,1.0566416671474381,0.2183701645473637,0.7816298354526364,0.7816298354526364,0.7816298354526364
23,"The Committee on Federal Regulation of Securities for the American Bar Association argues , for example , in its lengthy letter to the SEC , that the proposed changes `` would substantially improve the -LCB- law -RCB- by conforming it more closely to contemporary business realities . ''",3.3832615174709866,0.49702027640711804,0.5316764119673238,0.4772221481885584,0.5029797235928822
24,What the investors who oppose the proposed changes object to most is the effect they say the proposal would have on their ability to spot telltale `` clusters '' of trading activity -- buying or selling by more than one officer or director within a short period of time .,3.7443578316024735,0.5988320377544402,0.40400276087530085,0.39837266873565585,0.40116796224556
25,"According to some estimates , the rule changes would cut insider filings by more than a third .",2.2096909728231857,0.41075254876810874,0.6196759928464199,0.5616673627374591,0.5892474512318913
26,The SEC 's Mr. Lane vehemently disputed those estimates .,0.6754887502163465,0.12130822140392354,0.9244267583903902,0.8372688393501769,0.8786917785960764
27,"The rules will eliminate filings policy-making divisions , such as sales , marketing , finance and research and development , Mr. Lane said .",2.765188665691678,0.47334296243696644,0.5621610220110739,0.49537124523955767,0.5266570375630337
28,"The proposed rules also would be tougher on the insiders still required to file reports , he said .",1.9741986844382593,0.32360710152679845,0.6538298227101912,0.7005688974270796,0.6763928984732015
29,Companies would be compelled to publish in annual proxy statements the names of insiders who fail to file reports on time .,2.8551247233242436,0.500890097762015,0.5071990564167848,0.49127472016249685,0.49910990223798485
30,"Considered as a whole , Mr. Lane said , the filings required under the proposed rules `` will be at least as effective , if not more so , for investors following transactions . ''",3.064982668490996,0.49715762108779066,0.49483025481514403,0.5111182324330412,0.5028423789122093
31,"But Robert Gabele , president of Invest/Net , a North Miami , Fla. , company that packages and sells the insider-trading data , said the proposal is worded so vaguely that key officials may fail to file the reports .",3.2441154598214474,0.4869584561483712,0.5151433048204277,0.5109568633712176,0.5130415438516286
32,"Many investors wrote asking the SEC to require insiders to report their purchases and sales immediately , not a month later .",2.010855952614886,0.325342551754077,0.6770985425484112,0.672233892115075,0.6746574482459231
33,"But Mr. Lane said that while the SEC regulates who files , the law tells them when to do so .",2.4224174001560392,0.4235813865784542,0.5254416084281262,0.638349670705851,0.5764186134215457
34,"Investors who want to change the required timing should write their representatives in Congress , he added .",1.7924812503605771,0.2833896798711861,0.7343800842696299,0.6996801879264675,0.716610320128814
35,"The SEC would likely be amenable to legislation that required insiders to file transactions on a more timely basis , he said .",1.613887629511468,0.23953506234230518,0.7748687256251059,0.7465868720592682,0.7604649376576949
36,"The nation 's largest pension fund , which oversees $ 80 billion for college employees , plans to offer two new investment options to its 1.2 million participants .",2.7972212234056464,0.4528428330501686,0.558409416810258,0.5363494375278659,0.5471571669498314
37,"The Teachers Insurance and Annuity Association-College Retirement Equities Fund said it will introduce a stock and bond fund that will invest in `` socially responsible '' companies , and a bond fund .",2.6115396808298192,0.4183125337469887,0.5704511713934954,0.5933753024697689,0.5816874662530112
38,"Both funds are expected to begin operation around March 1 , subject to Securities and Exchange Commission approval .",2.119192763499494,0.3323357386617569,0.6528202769864875,0.6831990044971169,0.667664261338243
39,"For its employees to sign up for the options , a college also must approve the plan .",2.194987500240386,0.370609626165576,0.5958549396668551,0.6669257593954941,0.6293903738344241
40,"Some 4,300 institutions are part of the pension fund .",1.2754887502163466,0.25672190427399644,0.7952181416542045,0.6977070335615609,0.7432780957260035
41,"The new options carry out part of an agreement that the pension fund , under pressure to relax its strict participation rules and to provide more investment options , reached with the SEC in December .",3.079667262239393,0.4865688435030719,0.5422248906587457,0.48754128252790874,0.5134311564969282
42,"The new `` social choice '' fund will shun securities of companies linked to South Africa , nuclear power and in some cases , Northern Ireland .",2.410873478881513,0.4115664574354638,0.5834717705172748,0.5934804269933098,0.5884335425645365
43,"Also excluded will be investments in companies with `` significant '' business stemming from weapons manufacture , alcoholic beverages or tobacco .",2.666865202866232,0.4393387457421488,0.6270645987212946,0.5069748758755809,0.560661254257851
44,"Sixty percent of the fund will be invested in stocks , with the rest going into bonds or short-term investments .",2.2156821434752754,0.38155051694089465,0.5894478831687141,0.6504525937857618,0.6184494830591052
45,"The bond fund will invest in high-grade or medium-grade bonds , mortgages or asset-backed securities , including as much as 15 % in foreign securities .",2.228432097969149,0.40442185797769736,0.5229392635644778,0.6916520733387249,0.5955781420223026
46,"The fund also might buy and sell futures and options contracts , subject to approval by the New York State Insurance Department .",2.7803624740032262,0.49906802077478185,0.453154333929027,0.5599717589956301,0.5009319792252183
47,"Under two new features , participants will be able to transfer money from the new funds to other investment funds or , if their jobs are terminated , receive cash from the funds .",2.5837785715283625,0.40844660292417123,0.5866184272086712,0.5965721029587954,0.591553397075829
48,"The investment choices offered by the pension fund currently are limited to a stock fund , an annuity and a money-market fund .",2.6803800213802003,0.4726391593050838,0.5939797342559306,0.47417847816019265,0.5273608406949163
49,"New Brunswick Scientific Co. , a maker of biotechnology instrumentation and equipment , said it adopted an anti-takeover plan giving shareholders the right to purchase shares at half price under certain conditions .",3.207529437332253,0.5251155646734345,0.4872596027872634,0.46312229473589267,0.47488443532656566
50,"The company said the plan , under review for some time , will protect shareholders against `` abusive takeover tactics .",2.6488406145447767,0.48226751120092365,0.5625392701876821,0.47953692239473084,0.5177324887990762
51,"W. Ed Tyler , 37 years old , a senior vice president at this printing concern , was elected president of its technology group , a new position .",2.949165083976913,0.4745181905184993,0.5442732426816341,0.5079446476886871,0.5254818094815008
52,"Solo woodwind players have to be creative if they want to work a lot , because their repertoire and audience appeal are limited .",2.2914049358204576,0.40563405852591083,0.5742266172958875,0.6159692673841208,0.594365941474089
53,"The oboist Heinz Holliger has taken a hard line about the problem : He commissions and splendidly interprets fearsome contemporary scores and does some conducting , so he does n't have to play the same Mozart and Strauss concertos over and over again .",3.2998511227252436,0.5135824106258589,0.4440772057539725,0.5376827614943089,0.48641758937414104
54,"Richard Stoltzman has taken a gentler , more audience-friendly approach .",0.7272727272727275,0.12479039968533,0.8752096003146702,0.8752096003146702,0.8752096003146702
55,"Years ago , he collaborated with the new music gurus Peter Serkin and Fred Sherry in the very countercultural chamber group Tashi , which won audiences over to dreaded contemporary scores like Messiaen 's `` Quartet for the End of Time . ''",3.587321939268163,0.572619859997822,0.4277226926669009,0.4270381355825157,0.4273801400021781
56,"Today , the pixie-like clarinetist has mostly dropped the missionary work -LRB- though a touch of the old Tashi still survives -RRB- and now goes on the road with piano , bass , a slide show , and a repertoire that ranges from light classical to light jazz to light pop , with a few notable exceptions .",3.779574356838597,0.5595351087568396,0.4774358886824894,0.4088081875605258,0.44046489124316046
57,"Just the thing for the Vivaldi-at-brunch set , the yuppie audience that has embraced New Age as its very own easy listening .",2.1684479556924883,0.33540268631448517,0.6776060620770809,0.6520786432133614,0.6645973136855147
58,But you ca n't dismiss Mr. Stoltzman 's music or his motives as merely commercial and lightweight .,2.0419381945646373,0.3242246409146429,0.6569689650503001,0.6956901868414299,0.675775359085357
59,"He believes in what he plays , and he plays superbly .",1.292481250360579,0.2649915234950538,0.7610129786402952,0.7107224473332243,0.7350084765049463
60,"His recent appearance at the Metropolitan Museum , dubbed `` A Musical Odyssey , '' was a case in point .",1.8861733559255613,0.3015398051125107,0.7661761740440866,0.6417419300409174,0.698460194887489
61,"It felt more like a party , or a highly polished jam session with a few friends , than a classical concert .",2.2554044774316178,0.37400424121394693,0.6368527055393127,0.6155027815749664,0.6259957587860527
62,"Clad in his trademark black velvet suit , the soft-spoken clarinetist announced that his new album , `` Inner Voices , '' had just been released , that his family was in the front row , and that it was his mother 's birthday , so he was going to play her favorite tune from the record .",3.767628408946787,0.566144094692449,0.4425612016137773,0.4254864734367686,0.4338559053075513
63,"He launched into Saint-Saens 's `` The Swan '' from `` Carnival of the Animals , '' a favorite encore piece for cellists , with lovely , glossy tone and no bite .",3.359720163735662,0.552834991738345,0.476505050817987,0.4212285297943408,0.44716500826165495
64,"Then , as if to show that he could play fast as well , he offered the second movement from Saint-Saens 's Sonata for Clarinet , a whimsical , puckish tidbit that reflected the flip side of the Stoltzman personality .",3.2018144731020697,0.47130288173072526,0.5175193426719954,0.5403684052645021,0.5286971182692747
65,"And so it went through the first half : an ingeniously chosen potpourri of pieces , none longer than five minutes , none that would disturb or challenge a listener .",2.727268949805945,0.4091929697836802,0.607801848617283,0.5747367489255177,0.5908070302163198
66,"Mr. Stoltzman introduced his colleagues : Bill Douglas , pianist/bassoonist/composer and an old buddy from Yale , and jazz bassist Eddie Gomez .",2.348522279608849,0.39122806144025835,0.6694070881197418,0.5582091414538921,0.6087719385597417
67,"An improvisational section was built around pieces by Mr. Douglas , beginning with `` Golden Rain , '' a lilting , laid-back lead in to the uptempo `` Sky , '' which gave Mr. Stoltzman the opportunity to wail in a high register and show off his fleet fingers .",3.760207188530253,0.5878153796079844,0.4219506689197163,0.40286041578645626,0.4121846203920158
68,Bach 's `` Air '' followed .,0.6792696431662097,0.1376310147645185,1.0,0.7580392711198944,0.8623689852354814
69,"Mr. Stoltzman tied the composer in by proclaiming him `` the great improviser of the 18th century , '' and then built on the image by joining with Mr. Douglas in some Bach two-part inventions , cleverly arranged for clarinet and bassoon by Mr. Douglas .",3.2436803641682763,0.46417773684931873,0.5758756714592946,0.5009781413324575,0.5358222631506814
70,"Keeping the mood light , the two then chanted and chortled their way through some murderous polyrhythms , devised by Mr. Douglas as an alternative to Hindemith 's dry theory-teaching techniques , and then , with Mr. Gomez , soared and improvised on the composer 's tight `` Bebop Etudes . ''",3.557823497093505,0.5243669804933988,0.4829531943330661,0.46853143684875365,0.47563301950660114
71,"The end of the first half , however , brought what the standing-room-only crowd seemed to be waiting for : the pop singer Judy Collins , who appears on `` Inner Voices . ''",3.0160393365877747,0.443147757071177,0.594891889913946,0.5233850169984073,0.556852242928823
72,"Glamorous and pure-voiced as ever , Ms. Collins sang Joni Mitchell 's `` For Free '' -- about an encounter with a street-corner clarinetist , to which Mr. Stoltzman contributed a clarinet obligatto -- and Mr. Douglas 's lush setting of a Gaelic blessing , `` Deep Peace . ''",3.110319366347422,0.4817263050467822,0.5284647702525918,0.5084682388450775,0.5182736949532178
73,"`` Deep Peace '' also featured a slide show of lovely but predictable images of clouds , beaches , deserts , sunsets , etc .",2.7770368786088215,0.4604852106825641,0.6191271499365123,0.47804403330950324,0.5395147893174357
74,"It was all too mellow to be believed , but they probably would have gotten away with it , had they not felt compelled to add Ms. Collins 's signature tune , `` Amazing Grace , '' and ask for audience participation .",3.354323765481285,0.5208707587623116,0.4642080164326053,0.4950415610575049,0.47912924123768835
75,That went over the permissible line for warm and fuzzy feelings .,1.125814583693911,0.19713859726136096,0.8028614027386389,0.8028614027386389,0.802861402738639
76,Was this why some of the audience departed before or during the second half ?,1.3006516669551278,0.19969688336614533,0.8669433769260728,0.7431765712671603,0.8003031166338542
77,Or was it because Ms. Collins had gone ?,0.8888888888888902,0.16307012108499616,0.836929878915004,0.8369298789150039,0.836929878915004
78,"Either way it was a pity , because Mr. Stolzman offered the most substantial music of the evening just after intermission : Steve Reich 's `` New York Counterpoint , '' one of a series of Reich works that juxtapose a live performer with recorded tracks of his or her own playing .",3.886776899344382,0.5641334051716624,0.45065097408080446,0.42202145608828745,0.4358665948283377
79,-LRB- Mr. Reich 's new `` Different Trains '' for string quartet uses the technique magisterially . -RRB-,3.109676025057617,0.5945645476117796,0.37093972733939473,0.4470048957292005,0.4054354523882205
80,Mr. Stoltzman must have worried that his audience might not be able to take it : He warned us in advance that `` New York Counterpoint '' lasts 11 1/2 minutes .,2.745264732248885,0.4220409623523397,0.5694254724843877,0.5867522668689996,0.5779590376476604
81,"He also unfortunately illustrated this intricate , jazzy tapestry with Mr. Pearson 's images , this time of geometric or repeating objects , in a kitschy mirroring of the musical structure that was thoroughly distracting from Mr. Reich 's piece and Mr. Stoltzman 's elegant execution of it .",3.7423318136182626,0.543560591057094,0.46328848229991654,0.44978989337610126,0.45643940894290624
82,"The rest of the concert was more straight jazz and mellow sounds written by Charlie Parker , Ornette Coleman , Bill Douglas and Eddie Gomez , with pictures for the Douglas pieces .",3.3070510287002595,0.5617070280799201,0.4582351209554927,0.4200141780172027,0.4382929719200799
83,"It was enjoyable to hear accomplished jazz without having to sit in a smoke-filled club , but like the first half , much of it was easy to take and ultimately forgettable .",2.6115396808298197,0.39948522842350287,0.6094454643077697,0.5918420359858823,0.6005147715764969
84,Is this the future of chamber music ?,0.8443609377704338,0.1637742533134754,0.8960775105770448,0.7838687499016604,0.8362257466865245
85,"Managers and presenters insist that chamber music concerts are a hard sell , but can audiences really enjoy them only if the music is purged of threatening elements , served up in bite-sized morsels and accompanied by visuals ?",3.2686391232710825,0.5103876774061183,0.4999405990384579,0.479702152365228,0.48961232259388177
86,What 's next ?,0.0,0.0,1.0,1.0,1.0
87,Slides to illustrate Shostakovich quartets ?,0.33333333333333304,0.06891905627080991,1.0,0.8710490642551528,0.93108094372919
88,"It was not an unpleasant evening , certainly , thanks to the high level of performance , the compositional talents of Mr. Douglas , and the obvious sincerity with which Mr. Stoltzman chooses his selections .",2.611555900861207,0.3803251554673154,0.6596956346140656,0.5842320908735156,0.6196748445326844
89,But it was neither deep nor lasting : light entertainment that was no substitute for an evening of Brahms .,2.231459524154533,0.35919463039177396,0.6131235977040982,0.6711049267883031,0.6408053696082259
90,Ms. Waleson is a free-lance writer based in New York .,1.7049897729239523,0.3270101939722272,0.6879244954002229,0.6586897955539808,0.6729898060277729
91,One of Ronald Reagan 's attributes as President was that he rarely gave his blessing to the claptrap that passes for `` consensus '' in various international institutions .,3.022126390911857,0.4962399758105488,0.4603030938750345,0.5562778741305281,0.5037600241894514
92,"In fact , he liberated the U.S. from one of the world 's most corrupt organizations -- UNESCO .",1.632607895192308,0.24540454054363048,0.7889869323006143,0.7230769631123725,0.7545954594563694
93,"This is the U.N. group that managed to traduce its own charter of promoting education , science and culture .",2.3937151490463604,0.39564617302842026,0.6086532987748781,0.6001146712600739,0.6043538269715798
94,"Ever since , the remaining members have been desperate for the United States to rejoin this dreadful group .",2.3039177637272275,0.3851796480795337,0.5527803263367155,0.6925467385735108,0.6148203519204662
95,Now UNESCO apologists are lobbying President Bush to renege on President Reagan 's decision to depart .,2.2279001753486605,0.39005688878197653,0.6386498183045333,0.5837060736421783,0.6099431112180236
96,But we can think of many reasons to stay out for the foreseeable future and well beyond .,2.1733008599313197,0.36560924204081785,0.5628045933917334,0.7268416892241809,0.6343907579591822
97,"The U.S. , along with Britain and Singapore , left the agency when its anti-Western ideology , financial corruption and top leadership got out of hand .",2.305141887315834,0.3566182345142773,0.6584735446436853,0.6289662735121043,0.6433817654857229
98,"The personal antics of agency Director Amadou-Mahtar M'Bow drew much attention , such as when several of his top aides were uncovered as KGB plants and ejected from France and when a mysterious office fire was set just before Congress sent accountants to trace U.S. funds .",3.5161693222717543,0.5656830136366158,0.39872427146357425,0.476887014752151,0.4343169863633841
99,"Mr. M'Bow was an extreme case , but even his replacement , the more personally genial Spanish biochemist Federico Mayor , has had little success at achieving reforms .",3.0567311349687647,0.5004875600517361,0.47179273262296295,0.5306927590667952,0.4995124399482638
100,"Several ridiculous projects continue , including the `` New International Economic Order , '' which means redistributionism from the West to pay for everyone else 's statism .",2.8822580144370593,0.4572196537756403,0.5481696534669863,0.5374959767918561,0.5427803462243596
101,"The Orwellian `` New World Information Order '' would give government officials rights against the press ; journalists would be obliged to kowtow to their government , which would have licensing and censorship powers and , indeed , duties to block printing of `` wrong '' ideas .",3.6516823289458857,0.5865438909949615,0.4214591471427149,0.4057513444831932,0.4134561090050386
102,UNESCO somehow converted the founding U.N. ideals of individual rights and liberty into `` peoples ' rights . '',2.2694429199349337,0.3644864620189431,0.6442797486131868,0.6269826750997519,0.6355135379810569
103,Million-dollar conferences were held to chew on subjects such as `` ethical responsibilities of scientists in support of disarmament '' and `` the impact of the activities of transnational corporations . '',3.2976808573540763,0.5752145296558457,0.4417258396017596,0.4090964516549622,0.42478547034415437
104,The agency was so totally subverted from the high principles of its founding that even the Soviets now wonder about an agency that seemed so congenial to them .,2.6289252054319836,0.40226464248534016,0.6041103830550358,0.5914934750439406,0.5977353575146599
105,"Glasnost may be partly responsible , but Soviet Foreign Minister Eduard Shevardnadze last year admitted , `` The exaggerated ideological approach undermined tolerance intrinsic to UNESCO . ''",2.660839052286354,0.399036682754284,0.6495811471892984,0.55911631758358,0.600963317245716
106,UNESCO is now holding its biennial meetings in Paris to devise its next projects .,1.2503258334775644,0.1985656331854042,0.7787213119006942,0.825512176302946,0.8014343668145957
107,Mr. Mayor 's hope that references to `` press freedom '' would survive unamended seems doomed to failure ; the current phrasing is `` educating the public and media to avoid manipulation . '',3.1931889714790755,0.49944291292976245,0.5260370740711969,0.4774314415154233,0.5005570870702378
108,He has n't been able to replace the M'Bow cabal .,0.7272727272727266,0.12479039968532984,0.8238079393094809,0.9334525592955639,0.87520960031467
109,"Soviets remain in charge of education programs , a former head of an African military tribunal for executions is in charge of culture , and a hard-line Polish communist in exile directs the human-rights and peace division .",3.0663027867110895,0.5746271347690943,0.4239361237259867,0.4268193782348557,0.4253728652309058
110,"Of the agency 's 2,750 staff members , 230 are in the field working on actual projects , such as literacy and oceanographic research .",2.5174278787818998,0.4106543307193496,0.6191899337138009,0.5622460371707233,0.5893456692806502
111,"The position of the United States , which once contributed 25 % of the budget , is that nothing has changed .",1.881094453875189,0.28184853634384066,0.6951667740681005,0.742708036719417,0.7181514636561595
112,"John Bolton , the assistant secretary of state for international organizations , told Congress that the continuing `` statist , restrictive , nondemocratic '' programs make rejoining any time soon `` extremely unlikely . ''",3.2691325835689002,0.5221770434909582,0.511402010136253,0.44838185525291874,0.4778229565090417
113,"This has n't much bothered the UNESCO delegates , who last week could n't even agree to raise funds by selling off a fancy 19th-century French chateau the agency somehow owns .",2.860095108520993,0.43900796038661694,0.5388783779041477,0.5849982997097186,0.5609920396133828
114,"Other countries , including West Germany , may have a hard time justifying continued membership .",1.8137218755408657,0.2931846643573659,0.8138688635970361,0.6246508927026093,0.7068153356426338
115,We see an even stronger argument against UNESCO than its unsurprising failure to reform .,2.01764416709936,0.3481015301577516,0.6284418748297644,0.6771739912581842,0.6518984698422484
116,This is that the Reagan Revolution spanning Eastern Europe and Tiananmen Square shows the power of ideas unencumbered by international civil servants or government functionaries .,2.4997584022958064,0.3976874364152653,0.6184509616523666,0.586995004657249,0.6023125635847345
117,"Free markets , free minds and free elections have an appeal that seems to get muddled only when delivered through U.N. organizations -- which of course are made up largely of governments that fear these principles at home .",3.066176920093378,0.5031576006864062,0.46319552655624824,0.5357604423392512,0.496842399313594
118,The Babelists of the United Nations are experts at obfuscation .,2.396775270600025,0.5300151806561503,0.4281944263875003,0.5208146466349715,0.46998481934384956
119,"This can have its purposes at times , but there 's no reason to cloud the importance and allure of Western concepts of freedom and justice .",2.4216325179723777,0.3815155578651963,0.6513804459860006,0.5887513326653601,0.618484442134804
120,"We can see plenty of reasons to stay out , and none to rejoin UNESCO .",1.7665414066556506,0.2833966697944926,0.6973413805076195,0.7369596139572125,0.7166033302055075
121,Researchers at Plant Genetic Systems N.V. in Belgium said they have developed a genetic engineering technique for creating hybrid plants for a number of key crops .,2.911235516078807,0.4730566387677119,0.535499928784683,0.5186559379646194,0.526943361232288
122,The researchers said they have isolated a plant gene that prevents the production of pollen .,2.2421439363079516,0.4070810693634917,0.6390734703292038,0.552982004652209,0.5929189306365084
123,The gene thus can prevent a plant from fertilizing itself .,0.9090909090909101,0.1512687768266359,0.8752096003146701,0.8238079393094809,0.8487312231733642
124,"Such so-called male-sterile plants can then be fertilized by pollen from another strain of the plant , thereby producing hybrid seed .",2.54428038413805,0.43647699104256016,0.5668598200005808,0.5602252521890227,0.5635230089574399
125,"The new generation of plants will possess the flourishing , high-production trait known as `` hybrid vigor , '' similar to that now seen in hybrid corn .",3.299207015890897,0.5604289895556507,0.4465883963711696,0.43277074567059926,0.4395710104443493
126,"`` The development could have a dramatic effect on farm production , especially cotton , '' said Murray Robinson , president of Delta & Pine Land Co. , a Southwide Inc. subsidiary that is one of the largest cotton seed producers in the U.S. .",3.500354851497134,0.5561198719806134,0.45105178936730417,0.43693295420657385,0.4438801280193864
127,"On a commercial scale , the sterilization of the pollen-producing male part has only been achieved in corn and sorghum feed grains .",2.4488051703243636,0.42745863648960875,0.5639807225692721,0.5813658932655696,0.5725413635103913
128,"That 's because the male part , the tassel , and the female , the ear , are some distance apart on the corn plant .",2.5728404995992724,0.43570822194470205,0.62695491378034,0.5130165942021984,0.564291778055298
129,"In a labor-intensive process , the seed companies cut off the tassels of each plant , making it male sterile .",2.8044691899800522,0.4689617899404564,0.5915938932806634,0.4817283848516936,0.5310382100595434
130,"They sow a row of male-fertile plants nearby , which then pollinate the male-sterile plants .",2.0165414066556506,0.35171465422224213,0.629384415051848,0.6683566445528548,0.648285345777758
131,The first hybrid corn seeds produced using this mechanical approach were introduced in the 1930s and they yielded as much as 20 % more corn than naturally pollinated plants .,2.954840097136473,0.4746764559645997,0.5058555106495527,0.5463500234817616,0.5253235440354002
132,The vast majority of the U.S. corn crop now is grown from hybrid seeds produced by seed companies .,1.9483973688765186,0.3180327386893899,0.7289994072158669,0.6406359731592854,0.6819672613106099
133,"A similar technique is almost impossible to apply to other crops , such as cotton , soybeans and rice .",2.1937151490463602,0.3625890924325069,0.6640533869092451,0.61282380958868,0.637410907567493
134,"The male part , the anthers of the plant , and the female , the pistils , of the same plant are within a fraction of an inch or even attached to each other .",2.897067041531399,0.4779676668731796,0.5827388837592251,0.47278063194305303,0.5220323331268202
135,The anthers in these plants are difficult to clip off .,1.6363636363636371,0.30977070704964155,0.6672627964778193,0.7148331105132686,0.6902292929503587
136,"In China , a great number of workers are engaged in pulling out the male organs of rice plants using tweezers , and one-third of rice produced in that country is grown from hybrid seeds .",2.843186357184468,0.4433620270610395,0.6097699097004065,0.5120231423496865,0.5566379729389603
137,"At Plant Genetic Systems , researchers have isolated a pollen-inhibiting gene that can be inserted in a plant to confer male sterility .",2.6901870861272714,0.4350924694382857,0.5444444623807659,0.5869688889262963,0.5649075305617142
138,"Jan Leemans , research director , said this gene was successfully introduced in oil-producing rapeseed plants , a major crop in Europe and Canada , using as a carrier a `` promoter gene '' developed by Robert Goldberg at the University of California in Los Angeles .",3.679955376885002,0.5667527862772029,0.4776419270640957,0.3964032752509616,0.4332472137227969
139,The sterilizing gene is expressed just before the pollen is about to develop and it deactivates the anthers of every flower in the plant .,2.283743357192032,0.3336869804249046,0.7450122454281033,0.6026519918431601,0.6663130195750954
140,Mr. Leemans said this genetic manipulation does n't hurt the growth of that plant .,1.8843108337660261,0.31778737731578155,0.6727940825210731,0.6918986098457539,0.6822126226842181
