id,sentence,VI,normalized-VI,homogeneity,completeness,V-score
0,-,4.588555312713118,0.6166492573647899,0.4035741000615395,0.3650574778904997,0.38335074263521
1,"In an Oct. 19 review of `` The Misanthrope '' at Chicago 's Goodman Theatre -LRB- `` Revitalized Classics Take the Stage in Windy City , '' Leisure & Arts -RRB- , the role of Celimene , played by Kim Cattrall , was mistakenly attributed to Christina Haag .",2.1743781180672093,0.3509154071991855,0.6856651355180929,0.616209537415104,0.6490845928008142
2,Ms. Haag plays Elianti .,1.1019550008653876,0.4018944976291136,0.5981055023708863,0.5981055023708863,0.5981055023708863
3,"Rolls-Royce Motor Cars Inc. said it expects its U.S. sales to remain steady at about 1,200 cars in 1990 .",0.6804820237218392,0.11882161111508376,0.8507268983654892,0.913890810954856,0.881178388884916
4,"The luxury auto maker last year sold 1,214 cars in the U.S.",1.6341367062030665,0.3356122173276101,0.6599785528627529,0.668856323700018,0.6643877826723895
5,"Howard Mosher , president and chief executive officer , said he anticipates growth for the luxury auto maker in Britain and Europe , and in Far Eastern markets .",1.8964297387017117,0.30855786617789704,0.7282281280852587,0.6581938765350307,0.6914421338221031
6,BELL INDUSTRIES Inc. increased its quarterly to 10 cents from seven cents a share .,1.490968531773352,0.269965436764161,0.7225791031982771,0.7376454757882301,0.7300345632358388
7,The new rate will be payable Feb. 15 .,0.8888888888888893,0.16307012108499602,0.7738351806137472,0.9112268122170702,0.836929878915004
8,A record date has n't been set .,1.0943609377704333,0.24840004419622358,0.6622556248918265,0.8688104138107328,0.7515999558037763
9,"Bell , based in Los Angeles , makes and distributes electronic , computer and building products .",1.9926060577016016,0.38018539068155405,0.6105974893317745,0.6293142636383923,0.619814609318446
10,Investors are appealing to the Securities and Exchange Commission not to limit their access to information about stock purchases and sales by corporate insiders .,1.725526874897036,0.2828263134566704,0.6863288726595183,0.7509214010569563,0.7171736865433296
11,"A SEC proposal to ease reporting requirements for some company executives would undermine the usefulness of information on insider trades as a stock-picking tool , individual investors and professional money managers contend .",2.44151847825892,0.4255305796925586,0.5986286376125024,0.5521845741102446,0.5744694203074413
12,"They make the argument in letters to the agency about rule changes proposed this past summer that , among other things , would exempt many middle-management executives from reporting trades in their own companies ' shares .",2.8799254397034657,0.4594514237823577,0.5800369515362551,0.5060941574386913,0.5405485762176423
13,The proposed changes also would allow executives to report exercises of options later and less often .,1.2364441181561103,0.25344718291565926,0.635261337229526,0.9051210374384359,0.7465528170843407
