id,sentence,VI,normalized-VI,homogeneity,completeness,V-score
0,-,4.671594732184785,0.6294765238364134,0.38944118066376904,0.3533585413792514,0.37052347616358666
1,"In an Oct. 19 review of `` The Misanthrope '' at Chicago 's Goodman Theatre -LRB- `` Revitalized Classics Take the Stage in Windy City , '' Leisure & Arts -RRB- , the role of Celimene , played by Kim Cattrall , was mistakenly attributed to Christina Haag .",2.5249068373821633,0.4237687579406626,0.5853172971670424,0.5674229659954558,0.5762312420593373
2,Ms. Haag plays Elianti .,0.9509775004326939,0.3287305146725625,0.7082316448032829,0.6379740263133313,0.6712694853274375
3,"Rolls-Royce Motor Cars Inc. said it expects its U.S. sales to remain steady at about 1,200 cars in 1990 .",0.775488750216347,0.13769540192373245,0.818694499981516,0.9108221376088916,0.8623045980762676
4,"The luxury auto maker last year sold 1,214 cars in the U.S.",1.6341367062030674,0.3356122173276102,0.6599785528627529,0.668856323700018,0.6643877826723895
5,"Howard Mosher , president and chief executive officer , said he anticipates growth for the luxury auto maker in Britain and Europe , and in Far Eastern markets .",1.9519345826478087,0.3204830084382523,0.7092054194262836,0.6522142994894355,0.6795169915617478
6,BELL INDUSTRIES Inc. increased its quarterly to 10 cents from seven cents a share .,1.2243018651066855,0.22168086093110567,0.770370573987157,0.7864334383139179,0.778319139068894
7,The new rate will be payable Feb. 15 .,0.6666666666666679,0.11751192005564601,0.8492234537424981,0.9184649394575018,0.8824880799443541
8,A record date has n't been set .,1.0,0.2222222222222222,0.7000000000000001,0.8750000000000001,0.7777777777777779
9,"Bell , based in Los Angeles , makes and distributes electronic , computer and building products .",1.6626272062641414,0.3032711917573779,0.7179507881581512,0.6767254133480453,0.6967288082426222
10,Investors are appealing to the Securities and Exchange Commission not to limit their access to information about stock purchases and sales by corporate insiders .,1.645526874897036,0.266222867822495,0.711426114184385,0.7575781169684095,0.7337771321775048
11,"A SEC proposal to ease reporting requirements for some company executives would undermine the usefulness of information on insider trades as a stock-picking tool , individual investors and professional money managers contend .",1.8678357250444044,0.3265288216876524,0.699676848735256,0.6491576519876616,0.6734711783123475
12,"They make the argument in letters to the agency about rule changes proposed this past summer that , among other things , would exempt many middle-management executives from reporting trades in their own companies ' shares .",2.94835973634237,0.4566308014058412,0.6006058753972623,0.4960924648215119,0.5433691985941588
13,The proposed changes also would allow executives to report exercises of options later and less often .,1.2364441181561103,0.25344718291565926,0.635261337229526,0.9051210374384359,0.7465528170843407
14,Many of the letters maintain that investor confidence has been so shaken by the 1987 stock market crash -- and the markets already so stacked against the little guy -- that any decrease in information on insider-trading patterns might prompt individuals to get out of stocks altogether .,2.113140638228411,0.32784787889637457,0.6889196796347518,0.6561813773762512,0.6721521211036254
15,"`` The SEC has historically paid obeisance to the ideal of a level playing field , '' wrote Clyde S. McGregor of Winnetka , Ill. , in one of the 92 letters the agency has received since the changes were proposed Aug. 17 .",2.4711111562278862,0.3756237191178207,0.6419316800113798,0.6077555233807934,0.624376280882179
16,`` Apparently the commission did not really believe in this ideal . '',0.9811451924741128,0.16903619790053995,0.8393609944582764,0.8227329610436623,0.83096380209946
17,"Currently , the rules force executives , directors and other corporate insiders to report purchases and sales of their companies ' shares within about a month after the transaction .",1.8658056150345699,0.30140598112231903,0.7331570481925282,0.6671430691616836,0.6985940188776812
18,"But about 25 % of the insiders , according to SEC figures , file their reports late .",1.27886388936966,0.19328282860331666,0.8170750453249712,0.7966186189186735,0.8067171713966833
19,"The changes were proposed in an effort to streamline federal bureaucracy and boost compliance by the executives `` who are really calling the shots , '' said Brian Lane , special counsel at the SEC 's office of disclosure policy , which proposed the changes .",1.9877788215274874,0.29074858494258027,0.7497794323303191,0.6728800590557689,0.7092514150574197
20,"Investors , money managers and corporate officials had until today to comment on the proposals , and the issue has produced more mail than almost any other issue in memory , Mr. Lane said .",2.5135476700296295,0.38832751437143953,0.6368448324535465,0.588414430651311,0.6116724856285602
21,"The SEC will probably vote on the proposal early next year , he said .",1.4843108337660267,0.2448225127299152,0.7065087101115102,0.8110475599154756,0.7551774872700845
22,Not all those who wrote oppose the changes .,0.9182958340544904,0.20259511288386897,0.7469613163789085,0.8551549589285763,0.7974048871161312
23,"The Committee on Federal Regulation of Securities for the American Bar Association argues , for example , in its lengthy letter to the SEC , that the proposed changes `` would substantially improve the -LCB- law -RCB- by conforming it more closely to contemporary business realities . ''",2.41094829949063,0.3570089925725368,0.6742936872933017,0.614465716483646,0.6429910074274632
24,What the investors who oppose the proposed changes object to most is the effect they say the proposal would have on their ability to spot telltale `` clusters '' of trading activity -- buying or selling by more than one officer or director within a short period of time .,2.641280994480281,0.4110277614638724,0.6095706488403824,0.5697204335623165,0.5889722385361275
25,"According to some estimates , the rule changes would cut insider filings by more than a third .",1.9874687506009634,0.3495547869442149,0.7229553249874898,0.5911543211890306,0.650445213055785
26,The SEC 's Mr. Lane vehemently disputed those estimates .,1.1509775004326928,0.2095399453597916,0.8203288689862431,0.7626899194318092,0.7904600546402083
27,"The rules will eliminate filings policy-making divisions , such as sales , marketing , finance and research and development , Mr. Lane said .",1.7337350197682007,0.2900657216423041,0.7753333285062313,0.6547097757082689,0.709934278357696
28,"The proposed rules also would be tougher on the insiders still required to file reports , he said .",1.3500781291791162,0.22450102910655753,0.7389493367350374,0.8158523531235297,0.7754989708934421
29,Companies would be compelled to publish in annual proxy statements the names of insiders who fail to file reports on time .,1.33005113312909,0.2192762875198071,0.8442550166766875,0.7260848679299835,0.7807237124801925
30,"Considered as a whole , Mr. Lane said , the filings required under the proposed rules `` will be at least as effective , if not more so , for investors following transactions . ''",2.4481002661831495,0.37854976319252437,0.641509410087926,0.6026074768900855,0.6214502368074755
31,"But Robert Gabele , president of Invest/Net , a North Miami , Fla. , company that packages and sells the insider-trading data , said the proposal is worded so vaguely that key officials may fail to file the reports .",1.7497545220510133,0.2542926828596143,0.7733619500027359,0.7199622045928726,0.7457073171403854
32,"Many investors wrote asking the SEC to require insiders to report their purchases and sales immediately , not a month later .",1.3681757031868118,0.2103479811600301,0.834003249478417,0.7497796898378709,0.7896520188399697
33,"But Mr. Lane said that while the SEC regulates who files , the law tells them when to do so .",1.427341354811289,0.22968154711185138,0.7630384097364978,0.7777387499374292,0.7703184528881487
34,"Investors who want to change the required timing should write their representatives in Congress , he added .",1.5702590281383566,0.2572961663737998,0.7343800842696299,0.7512184354001918,0.7427038336262002
35,"The SEC would likely be amenable to legislation that required insiders to file transactions on a more timely basis , he said .",2.3051978264632127,0.37455213827691364,0.5821458029201171,0.675709519916591,0.6254478617230862
36,"The nation 's largest pension fund , which oversees $ 80 billion for college employees , plans to offer two new investment options to its 1.2 million participants .",1.459955049228875,0.22589770230462847,0.826584681749716,0.7278865586859268,0.7741022976953715
37,"The Teachers Insurance and Annuity Association-College Retirement Equities Fund said it will introduce a stock and bond fund that will invest in `` socially responsible '' companies , and a bond fund .",1.489735135113035,0.23462643958364998,0.7633761450307561,0.767381455916681,0.7653735604163501
38,"Both funds are expected to begin operation around March 1 , subject to Securities and Exchange Commission approval .",1.9191786024584272,0.3271902180721876,0.6051310932441716,0.7575333470063496,0.6728097819278123
39,"For its employees to sign up for the options , a college also must approve the plan .",0.7505430557959407,0.11585680254179632,0.9155493826872813,0.8548202112810379,0.8841431974582036
40,"Some 4,300 institutions are part of the pension fund .",1.2754887502163466,0.25672190427399644,0.7952181416542045,0.6977070335615609,0.7432780957260035
41,"The new options carry out part of an agreement that the pension fund , under pressure to relax its strict participation rules and to provide more investment options , reached with the SEC in December .",2.096776207093445,0.3392356483569692,0.6814514678871589,0.6412962448314286,0.660764351643031
42,"The new `` social choice '' fund will shun securities of companies linked to South Africa , nuclear power and in some cases , Northern Ireland .",1.8388422404349845,0.2835204759543914,0.7865961324506735,0.657840132074418,0.7164795240456089
43,"Also excluded will be investments in companies with `` significant '' business stemming from weapons manufacture , alcoholic beverages or tobacco .",1.814370316404255,0.2961378632671735,0.7945656336774682,0.6317453589527965,0.7038621367328265
44,"Sixty percent of the fund will be invested in stocks , with the rest going into bonds or short-term investments .",1.227354167181777,0.21993132086270273,0.7144986784659563,0.8588895196471579,0.7800686791372969
45,"The bond fund will invest in high-grade or medium-grade bonds , mortgages or asset-backed securities , including as much as 15 % in foreign securities .",1.2758908955297699,0.21791453819661316,0.7296746545157101,0.8426080049582256,0.7820854618033867
46,"The fund also might buy and sell futures and options contracts , subject to approval by the New York State Insurance Department .",1.3422071914468203,0.2317397386426876,0.7225254052477508,0.8201762825733482,0.7682602613573123
47,"Under two new features , participants will be able to transfer money from the new funds to other investment funds or , if their jobs are terminated , receive cash from the funds .",1.3870958664332402,0.21911281629002613,0.7749411740187552,0.7869251446458511,0.780887183709974
48,"The investment choices offered by the pension fund currently are limited to a stock fund , an annuity and a money-market fund .",0.8099648036126386,0.1456032459380685,0.9439560166569654,0.7803590065863861,0.8543967540619314
49,"New Brunswick Scientific Co. , a maker of biotechnology instrumentation and equipment , said it adopted an anti-takeover plan giving shareholders the right to purchase shares at half price under certain conditions .",2.63919951302427,0.4262468095822574,0.5967506575311826,0.5524624924661685,0.5737531904177428
50,"The company said the plan , under review for some time , will protect shareholders against `` abusive takeover tactics .",2.031954022050337,0.33918043357922273,0.7831511413098824,0.5715422154215953,0.6608195664207769
51,"W. Ed Tyler , 37 years old , a senior vice president at this printing concern , was elected president of its technology group , a new position .",2.374853979423339,0.3995685988274149,0.5947330006850831,0.6062400558560374,0.6004314011725849
52,"Solo woodwind players have to be creative if they want to work a lot , because their repertoire and audience appeal are limited .",2.0466423116151566,0.35736463754109926,0.629443808032125,0.6563916762262759,0.6426353624589006
53,"The oboist Heinz Holliger has taken a hard line about the problem : He commissions and splendidly interprets fearsome contemporary scores and does some conducting , so he does n't have to play the same Mozart and Strauss concertos over and over again .",2.8874424151068476,0.45236255190434194,0.4966893292958445,0.6102322836365662,0.5476374480956582
54,"Richard Stoltzman has taken a gentler , more audience-friendly approach .",1.4099795458479036,0.2559465083719614,0.7033178440731204,0.7897980059784684,0.7440534916280388
55,"Years ago , he collaborated with the new music gurus Peter Serkin and Fred Sherry in the very countercultural chamber group Tashi , which won audiences over to dreaded contemporary scores like Messiaen 's `` Quartet for the End of Time . ''",2.4237580055104098,0.3975507129519936,0.586760976575706,0.6189995651825128,0.6024492870480066
56,"Today , the pixie-like clarinetist has mostly dropped the missionary work -LRB- though a touch of the old Tashi still survives -RRB- and now goes on the road with piano , bass , a slide show , and a repertoire that ranges from light classical to light jazz to light pop , with a few notable exceptions .",3.0975191556991586,0.5087944870345257,0.4798693912002144,0.5030901876940351,0.49120551296547427
57,"Just the thing for the Vivaldi-at-brunch set , the yuppie audience that has embraced New Age as its very own easy listening .",1.6182296064727657,0.2661466329613014,0.703662961964972,0.766750521033934,0.7338533670386985
58,But you ca n't dismiss Mr. Stoltzman 's music or his motives as merely commercial and lightweight .,1.9238439157272595,0.348073660592896,0.5562155534925217,0.7874219665886619,0.6519263394071039
59,"He believes in what he plays , and he plays superbly .",1.237896081022778,0.2767558716817957,0.6867200176106816,0.7638716504708377,0.7232441283182043
60,"His recent appearance at the Metropolitan Museum , dubbed `` A Musical Odyssey , '' was a case in point .",2.2658956631178047,0.3936009788704755,0.6121984923277944,0.600708397753301,0.6063990211295244
61,"It felt more like a party , or a highly polished jam session with a few friends , than a classical concert .",2.170784816779891,0.428030454816998,0.4893670296597327,0.688120589811654,0.5719695451830021
62,"Clad in his trademark black velvet suit , the soft-spoken clarinetist announced that his new album , `` Inner Voices , '' had just been released , that his family was in the front row , and that it was his mother 's birthday , so he was going to play her favorite tune from the record .",2.4647108460971268,0.4024176461982442,0.561013700837215,0.6392507455666362,0.597582353801756
