id,sentence,VI,normalized-VI,homogeneity,completeness,V-score
0,-,4.051443962642127,0.5433389533856776,0.48175050857678753,0.4340555288478778,0.45666104661432266
1,"In an Oct. 19 review of `` The Misanthrope '' at Chicago 's Goodman Theatre -LRB- `` Revitalized Classics Take the Stage in Windy City , '' Leisure & Arts -RRB- , the role of Celimene , played by Kim Cattrall , was mistakenly attributed to Christina Haag .",2.6759749374192077,0.4347903686633002,0.5930479576849405,0.5398676475033459,0.5652096313366997
2,Ms. Haag plays Elianti .,0.9509775004326935,0.25751658270749517,1.0,0.5904362833084087,0.7424834172925047
3,"Rolls-Royce Motor Cars Inc. said it expects its U.S. sales to remain steady at about 1,200 cars in 1990 .",1.218226398830013,0.18598475838232462,0.8988522195241861,0.7438115703269298,0.8140152416176752
4,"The luxury auto maker last year sold 1,214 cars in the U.S.",1.5303773313833564,0.2884122717756115,0.7703193376265074,0.6611774456486266,0.7115877282243883
5,"Howard Mosher , president and chief executive officer , said he anticipates growth for the luxury auto maker in Britain and Europe , and in Far Eastern markets .",1.6044594832062344,0.2525829702433973,0.8135779176822224,0.6912074206951272,0.7474170297566025
6,BELL INDUSTRIES Inc. increased its quarterly to 10 cents from seven cents a share .,0.7169925001442321,0.11890182275620587,0.9522085292111199,0.8198707312795194,0.8810981772437941
7,The new rate will be payable Feb. 15 .,0.22222222222222232,0.036324900793189584,1.0,0.9298966940476159,0.9636750992068105
8,A record date has n't been set .,0.5943609377704338,0.12115871759637824,0.8622556248918267,0.8960775105770448,0.8788412824036219
9,"Bell , based in Los Angeles , makes and distributes electronic , computer and building products .",1.8690845594598446,0.32030909292460696,0.745483998357744,0.6245692150369382,0.679690907075393
10,Investors are appealing to the Securities and Exchange Commission not to limit their access to information about stock purchases and sales by corporate insiders .,1.3566458784357431,0.2058432217216766,0.8209981599019499,0.7690149158023144,0.7941567782783232
11,"A SEC proposal to ease reporting requirements for some company executives would undermine the usefulness of information on insider trades as a stock-picking tool , individual investors and professional money managers contend .",1.7836546617575042,0.31351040815215153,0.7093394271480906,0.665065931445343,0.6864895918478483
12,"They make the argument in letters to the agency about rule changes proposed this past summer that , among other things , would exempt many middle-management executives from reporting trades in their own companies ' shares .",1.7785161548519826,0.2884346862874954,0.7511114613139579,0.6759751080320076,0.7115653137125042
13,The proposed changes also would allow executives to report exercises of options later and less often .,2.0444051471860876,0.3467899283832703,0.6716735142377381,0.6357345451188369,0.65321007161673
14,Many of the letters maintain that investor confidence has been so shaken by the 1987 stock market crash -- and the markets already so stacked against the little guy -- that any decrease in information on insider-trading patterns might prompt individuals to get out of stocks altogether .,1.5376917986558967,0.23025119877902336,0.817450404155089,0.727307413610503,0.7697488012209767
15,"`` The SEC has historically paid obeisance to the ideal of a level playing field , '' wrote Clyde S. McGregor of Winnetka , Ill. , in one of the 92 letters the agency has received since the changes were proposed Aug. 17 .",2.104254123271607,0.314297617668482,0.7174570304273733,0.6566395173581013,0.6857023823315177
16,`` Apparently the commission did not really believe in this ideal . '',1.0392134618713031,0.18084973514895947,0.8191502648510406,0.8191502648510405,0.8191502648510406
17,"Currently , the rules force executives , directors and other corporate insiders to report purchases and sales of their companies ' shares within about a month after the transaction .",1.6406426982957862,0.2654109589608574,0.7698342436291805,0.7024298054588112,0.7345890410391425
18,"But about 25 % of the insiders , according to SEC figures , file their reports late .",1.3627402784989329,0.21595001587598664,0.7573788901158255,0.8126680869348517,0.7840499841240132
19,"The changes were proposed in an effort to streamline federal bureaucracy and boost compliance by the executives `` who are really calling the shots , '' said Brian Lane , special counsel at the SEC 's office of disclosure policy , which proposed the changes .",2.006162530601337,0.29119191956590046,0.7550893027934035,0.667872578876452,0.7088080804340999
20,"Investors , money managers and corporate officials had until today to comment on the proposals , and the issue has produced more mail than almost any other issue in memory , Mr. Lane said .",1.6272748126395191,0.23725545890344396,0.8414910811862782,0.6974749931069908,0.7627445410965555
21,"The SEC will probably vote on the proposal early next year , he said .",0.7999999999999998,0.1234482581364759,0.8765517418635239,0.8765517418635239,0.8765517418635239
22,Not all those who wrote oppose the changes .,0.7505430557959407,0.14588204357457438,0.9081491772631821,0.8061549798191672,0.8541179564254255
23,"The Committee on Federal Regulation of Securities for the American Bar Association argues , for example , in its lengthy letter to the SEC , that the proposed changes `` would substantially improve the -LCB- law -RCB- by conforming it more closely to contemporary business realities . ''",1.9047067076087627,0.2800253016096356,0.7604725194123231,0.6835720939444337,0.7199746983903645
24,What the investors who oppose the proposed changes object to most is the effect they say the proposal would have on their ability to spot telltale `` clusters '' of trading activity -- buying or selling by more than one officer or director within a short period of time .,2.194186817307461,0.33900175038098074,0.6890611148001022,0.6351317254449466,0.6609982496190192
25,"According to some estimates , the rule changes would cut insider filings by more than a third .",1.1530493056757471,0.20279760587923043,0.8860726535517699,0.7245339510344206,0.7972023941207693
26,The SEC 's Mr. Lane vehemently disputed those estimates .,0.6754887502163465,0.11317814411679862,1.0,0.7966576244513051,0.8868218558832013
27,"The rules will eliminate filings policy-making divisions , such as sales , marketing , finance and research and development , Mr. Lane said .",1.366530478422078,0.22765676426051704,0.847096925523289,0.7097132329034409,0.7723432357394827
28,"The proposed rules also would be tougher on the insiders still required to file reports , he said .",1.6981401319205451,0.26630548424535644,0.7413129046152026,0.7262311206814616,0.7336945157546434
29,Companies would be compelled to publish in annual proxy statements the names of insiders who fail to file reports on time .,1.5703673366655897,0.2727895904020954,0.746333882956326,0.7090424623188218,0.7272104095979045
