id,sentence,VI,normalized-VI,homogeneity,completeness,V-score
0,-,4.5222069327054895,0.9773005392981419,0.014875732270392262,0.047883000037408835,0.022699460701857934
1,"In an Oct. 19 review of `` The Misanthrope '' at Chicago 's Goodman Theatre -LRB- `` Revitalized Classics Take the Stage in Windy City , '' Leisure & Arts -RRB- , the role of Celimene , played by Kim Cattrall , was mistakenly attributed to Christina Haag .",3.6851518518498008,0.9085273250670998,0.06325384183302811,0.16514904152925058,0.09147267493290008
2,Ms. Haag plays Elianti .,0.9509775004326939,0.3287305146725625,0.7082316448032829,0.6379740263133313,0.6712694853274375
3,"Rolls-Royce Motor Cars Inc. said it expects its U.S. sales to remain steady at about 1,200 cars in 1990 .",3.4024101186092026,0.8579038661452115,0.09500258118340417,0.28177360116998607,0.1420961338547884
4,"The luxury auto maker last year sold 1,214 cars in the U.S.",2.259951289896979,0.6549015871757686,0.24295372345207294,0.5954372523105547,0.3450984128242313
5,"Howard Mosher , president and chief executive officer , said he anticipates growth for the luxury auto maker in Britain and Europe , and in Far Eastern markets .",3.280068771112031,0.8000686036672773,0.14045855471339577,0.3467534445008433,0.19993139633272283
6,BELL INDUSTRIES Inc. increased its quarterly to 10 cents from seven cents a share .,2.836538760442865,0.6958115064229632,0.22223965911016724,0.48187575552201756,0.30418849357703676
7,The new rate will be payable Feb. 15 .,1.555555555555555,0.35843532714762116,0.4722820880987437,0.9999999999999999,0.6415646728523786
8,A record date has n't been set .,2.0,0.5714285714285714,0.29999999999999993,0.7499999999999999,0.4285714285714285
9,"Bell , based in Los Angeles , makes and distributes electronic , computer and building products .",3.3408227952630125,0.9133839932937573,0.05954775390669385,0.15880135088002426,0.08661600670624263
10,Investors are appealing to the Securities and Exchange Commission not to limit their access to information about stock purchases and sales by corporate insiders .,3.3974278787818992,0.7739203418765914,0.15567593384848202,0.4127389460003136,0.2260796581234085
11,"A SEC proposal to ease reporting requirements for some company executives would undermine the usefulness of information on insider trades as a stock-picking tool , individual investors and professional money managers contend .",3.2840395057035257,0.8751946898053066,0.08505465668306005,0.2343120269232091,0.12480531019469347
12,"They make the argument in letters to the agency about rule changes proposed this past summer that , among other things , would exempt many middle-management executives from reporting trades in their own companies ' shares .",3.426167931838303,0.8411996901331691,0.11072359509681524,0.280667466906919,0.1588003098668308
13,The proposed changes also would allow executives to report exercises of options later and less often .,3.134365442067311,0.8111523603714365,0.12728101104043407,0.36577561269740183,0.18884763962856355
14,Many of the letters maintain that investor confidence has been so shaken by the 1987 stock market crash -- and the markets already so stacked against the little guy -- that any decrease in information on insider-trading patterns might prompt individuals to get out of stocks altogether .,3.960299532183178,0.9555998289890936,0.02926049087308545,0.09200398071929386,0.04440017101090651
15,"`` The SEC has historically paid obeisance to the ideal of a level playing field , '' wrote Clyde S. McGregor of Winnetka , Ill. , in one of the 92 letters the agency has received since the changes were proposed Aug. 17 .",3.9070072648729717,0.9303754703713489,0.04569317971658077,0.14619019510688885,0.06962452962865075
16,`` Apparently the commission did not really believe in this ideal . '',3.2243189969918182,0.8334011104327803,0.11216804300641876,0.3236574090915327,0.16659888956721972
17,"Currently , the rules force executives , directors and other corporate insiders to report purchases and sales of their companies ' shares within about a month after the transaction .",3.5707676636107575,0.9041622545280037,0.06416665947634083,0.18924386677887145,0.09583774547199646
18,"But about 25 % of the insiders , according to SEC figures , file their reports late .",3.4068506962473344,0.7985431478851573,0.13156681184360605,0.4297409718616442,0.20145685211484268
19,"The changes were proposed in an effort to streamline federal bureaucracy and boost compliance by the executives `` who are really calling the shots , '' said Brian Lane , special counsel at the SEC 's office of disclosure policy , which proposed the changes .",3.9494174855852764,0.9328731130373468,0.043943013657591554,0.14209440566897097,0.06712688696265327
20,"Investors , money managers and corporate officials had until today to comment on the proposals , and the issue has produced more mail than almost any other issue in memory , Mr. Lane said .",3.5350199788223784,0.8605494375913115,0.09214293428155887,0.2865907497830425,0.1394505624086883
21,"The SEC will probably vote on the proposal early next year , he said .",3.0201979272537645,0.6671644732879268,0.23250224414812076,0.5855006044176142,0.33283552671207345
22,Not all those who wrote oppose the changes .,2.083876389129274,0.5467297498095817,0.35704424084227543,0.6204993088424763,0.45327025019041833
23,"The Committee on Federal Regulation of Securities for the American Bar Association argues , for example , in its lengthy letter to the SEC , that the proposed changes `` would substantially improve the -LCB- law -RCB- by conforming it more closely to contemporary business realities . ''",3.867070323386825,0.8900491131840804,0.07418264043592167,0.21232788653133328,0.10995088681591966
24,What the investors who oppose the proposed changes object to most is the effect they say the proposal would have on their ability to spot telltale `` clusters '' of trading activity -- buying or selling by more than one officer or director within a short period of time .,3.7801692488740355,0.9209935869607071,0.05222792307121073,0.1621388125082116,0.07900641303929264
25,"According to some estimates , the rule changes would cut insider filings by more than a third .",3.2810361125534233,0.9222279827480389,0.05408935002501998,0.13834583309294798,0.07777201725196117
26,The SEC 's Mr. Lane vehemently disputed those estimates .,2.5974168451037087,0.7123159333226342,0.198195077034292,0.524511249783653,0.2876840666773658
27,"The rules will eliminate filings policy-making divisions , such as sales , marketing , finance and research and development , Mr. Lane said .",2.4950574223428306,0.6677631883098922,0.22682442365983466,0.6206915396766568,0.3322368116901077
28,"The proposed rules also would be tougher on the insiders still required to file reports , he said .",2.8322914488486886,0.6436432576197407,0.24846806005088334,0.6298453578353611,0.35635674238025905
29,Companies would be compelled to publish in annual proxy statements the names of insiders who fail to file reports on time .,2.863822389193649,0.7527269624612798,0.16772005002241958,0.47038707025439885,0.24727303753872013
30,"Considered as a whole , Mr. Lane said , the filings required under the proposed rules `` will be at least as effective , if not more so , for investors following transactions . ''",3.733920793636962,0.9036970705351773,0.06351439653623657,0.19907080652753173,0.09630292946482245
31,"But Robert Gabele , president of Invest/Net , a North Miami , Fla. , company that packages and sells the insider-trading data , said the proposal is worded so vaguely that key officials may fail to file the reports .",3.865484284128282,0.8953252532730126,0.06811396026524656,0.22596178703723951,0.10467474672698739
32,"Many investors wrote asking the SEC to require insiders to report their purchases and sales immediately , not a month later .",3.498284026467904,0.857585286199441,0.09433244141507868,0.29047088752559946,0.142414713800559
33,"But Mr. Lane said that while the SEC regulates who files , the law tells them when to do so .",3.085861422587978,0.7068843826110406,0.20395828214168954,0.5207566610625145,0.2931156173889596
34,"Investors who want to change the required timing should write their representatives in Congress , he added .",3.281036112553423,0.802985089963501,0.13042770884225413,0.4025062498798075,0.197014910036499
35,"The SEC would likely be amenable to legislation that required insiders to file transactions on a more timely basis , he said .",3.524925991898442,0.8188349225503804,0.11794318958795172,0.3904729310577288,0.18116507744961952
36,"The nation 's largest pension fund , which oversees $ 80 billion for college employees , plans to offer two new investment options to its 1.2 million participants .",3.5854050805007676,0.852006223394732,0.10289641426328532,0.26346502995754745,0.14799377660526822
37,"The Teachers Insurance and Annuity Association-College Retirement Equities Fund said it will introduce a stock and bond fund that will invest in `` socially responsible '' companies , and a bond fund .",3.6788792503681638,0.8796222228278346,0.07908583034295397,0.2518972801257129,0.12037777717216532
38,"Both funds are expected to begin operation around March 1 , subject to Securities and Exchange Commission approval .",3.1480809225328996,0.6986933646230865,0.20816612335535856,0.5452858150489649,0.30130663537691343
39,"For its employees to sign up for the options , a college also must approve the plan .",3.0168756957665637,0.7308346263946679,0.1776080239002368,0.5555555555555557,0.26916537360533205
40,"Some 4,300 institutions are part of the pension fund .",1.9709505944546686,0.5933152489026101,0.29091716996047434,0.6754887502163469,0.4066847510973901
41,"The new options carry out part of an agreement that the pension fund , under pressure to relax its strict participation rules and to provide more investment options , reached with the SEC in December .",3.5249449750847117,0.8819806041986338,0.07870175640186322,0.2358395832131406,0.11801939580136621
42,"The new `` social choice '' fund will shun securities of companies linked to South Africa , nuclear power and in some cases , Northern Ireland .",3.3826240055715604,0.8160128101062007,0.12910180596724238,0.3200515174000989,0.18398718989379947
