id,sentence,VI,normalized-VI,homogeneity,completeness,V-score
0,-,3.8795862237652337,0.5314975065561955,0.4843246851737553,0.45368137464942476,0.46850249344380457
1,"In an Oct. 19 review of `` The Misanthrope '' at Chicago 's Goodman Theatre -LRB- `` Revitalized Classics Take the Stage in Windy City , '' Leisure & Arts -RRB- , the role of Celimene , played by Kim Cattrall , was mistakenly attributed to Christina Haag .",2.461944712255649,0.3721609593197491,0.7080663172647974,0.5639417608339585,0.6278390406802508
2,Ms. Haag plays Elianti .,0.9509775004326935,0.25751658270749517,1.0,0.5904362833084087,0.7424834172925047
3,"Rolls-Royce Motor Cars Inc. said it expects its U.S. sales to remain steady at about 1,200 cars in 1990 .",0.9559707739381871,0.14457250861984164,0.9535582072826011,0.7756094859974053,0.8554274913801584
4,"The luxury auto maker last year sold 1,214 cars in the U.S.",1.5303773313833569,0.28841227177561163,0.7703193376265074,0.6611774456486266,0.7115877282243883
5,"Howard Mosher , president and chief executive officer , said he anticipates growth for the luxury auto maker in Britain and Europe , and in Far Eastern markets .",1.6994556039704936,0.28010452815587267,0.7484634735884342,0.6934281075889601,0.7198954718441274
6,BELL INDUSTRIES Inc. increased its quarterly to 10 cents from seven cents a share .,0.9006516669551301,0.15405069507712305,0.8863784664179719,0.80904734162937,0.845949304922877
7,The new rate will be payable Feb. 15 .,0.22222222222222232,0.036324900793189584,1.0,0.9298966940476159,0.9636750992068105
8,A record date has n't been set .,0.75,0.14285714285714285,0.9,0.818181818181818,0.8571428571428571
9,"Bell , based in Los Angeles , makes and distributes electronic , computer and building products .",1.280849265342198,0.23363306079581742,0.7897100586493787,0.7443642025042081,0.7663669392041828
10,Investors are appealing to the Securities and Exchange Commission not to limit their access to information about stock purchases and sales by corporate insiders .,1.3762548782626682,0.2167099984968253,0.7802764738351664,0.7863268966790534,0.7832900015031747
11,"A SEC proposal to ease reporting requirements for some company executives would undermine the usefulness of information on insider trades as a stock-picking tool , individual investors and professional money managers contend .",1.5709410251316314,0.2798336787168819,0.7342670507737605,0.7065969630711751,0.7201663212831181
12,"They make the argument in letters to the agency about rule changes proposed this past summer that , among other things , would exempt many middle-management executives from reporting trades in their own companies ' shares .",1.71453583216931,0.2821925383368165,0.7466005396475643,0.6911527591334437,0.7178074616631837
13,The proposed changes also would allow executives to report exercises of options later and less often .,1.4273330886170834,0.2362465314778883,0.8048555620274711,0.7266453860159419,0.7637534685221118
14,Many of the letters maintain that investor confidence has been so shaken by the 1987 stock market crash -- and the markets already so stacked against the little guy -- that any decrease in information on insider-trading patterns might prompt individuals to get out of stocks altogether .,2.0614939458448136,0.31895541793214705,0.6999590224622633,0.663125465812999,0.6810445820678532
15,"`` The SEC has historically paid obeisance to the ideal of a level playing field , '' wrote Clyde S. McGregor of Winnetka , Ill. , in one of the 92 letters the agency has received since the changes were proposed Aug. 17 .",2.1259499969621363,0.31113255147059227,0.7356079225056894,0.6477118825489793,0.6888674485294078
16,`` Apparently the commission did not really believe in this ideal . '',0.9811451924741119,0.1690361979005398,0.8393609944582765,0.8227329610436624,0.8309638020994601
17,"Currently , the rules force executives , directors and other corporate insiders to report purchases and sales of their companies ' shares within about a month after the transaction .",1.7241894484907911,0.3176171310167666,0.6280103502959262,0.7470628347233663,0.6823828689832337
18,"But about 25 % of the insiders , according to SEC figures , file their reports late .",0.9091404431444596,0.14077861367085667,0.8493935630860068,0.869279295449096,0.8592213863291432
19,"The changes were proposed in an effort to streamline federal bureaucracy and boost compliance by the executives `` who are really calling the shots , '' said Brian Lane , special counsel at the SEC 's office of disclosure policy , which proposed the changes .",1.3972237531826313,0.20857686130452435,0.8197689000433668,0.7649721263077631,0.7914231386954758
20,"Investors , money managers and corporate officials had until today to comment on the proposals , and the issue has produced more mail than almost any other issue in memory , Mr. Lane said .",2.0395450852929757,0.3223821372291851,0.6895613424352619,0.666081070849634,0.6776178627708148
21,"The SEC will probably vote on the proposal early next year , he said .",0.9333333333333336,0.1470484469317892,0.8354023224846987,0.871253915227853,0.8529515530682108
22,Not all those who wrote oppose the changes .,1.0566416671474381,0.2183701645473637,0.7816298354526364,0.7816298354526364,0.7816298354526364
23,"The Committee on Federal Regulation of Securities for the American Bar Association argues , for example , in its lengthy letter to the SEC , that the proposed changes `` would substantially improve the -LCB- law -RCB- by conforming it more closely to contemporary business realities . ''",2.33192342648064,0.34772222174153206,0.6792816387603924,0.6273388291352116,0.6522777782584681
24,What the investors who oppose the proposed changes object to most is the effect they say the proposal would have on their ability to spot telltale `` clusters '' of trading activity -- buying or selling by more than one officer or director within a short period of time .,2.51647378088024,0.3885920581610952,0.6376984144387886,0.5871993985092765,0.6114079418389045
25,"According to some estimates , the rule changes would cut insider filings by more than a third .",0.8672022485798223,0.15931726686127679,0.8945515231520976,0.7929332691187362,0.8406827331387232
26,The SEC 's Mr. Lane vehemently disputed those estimates .,1.075488750216346,0.1931425614222114,0.8488535167807805,0.7688208852920502,0.8068574385777884
27,"The rules will eliminate filings policy-making divisions , such as sales , marketing , finance and research and development , Mr. Lane said .",1.3461044369357,0.25735497318984835,0.7097599056023486,0.7787255136063451,0.7426450268101513
