id,sentence,VI,normalized-VI,homogeneity,completeness,V-score
0,-,3.6495549979276185,0.4905487425783689,0.5367856603117218,0.48476582814583424,0.5094512574216309
1,"In an Oct. 19 review of `` The Misanthrope '' at Chicago 's Goodman Theatre -LRB- `` Revitalized Classics Take the Stage in Windy City , '' Leisure & Arts -RRB- , the role of Celimene , played by Kim Cattrall , was mistakenly attributed to Christina Haag .",2.2528758063300645,0.3378017651807622,0.7529072683343068,0.5909960049142938,0.6621982348192377
2,Ms. Haag plays Elianti .,1.3509775004326938,0.41027247824384333,0.7082316448032829,0.5051961085524235,0.5897275217561565
3,"Rolls-Royce Motor Cars Inc. said it expects its U.S. sales to remain steady at about 1,200 cars in 1990 .",1.3182263988300127,0.19822532947145322,0.898852219524186,0.7236222522336532,0.8017746705285466
4,"The luxury auto maker last year sold 1,214 cars in the U.S.",1.36371066471669,0.2491760123911726,0.8383236270539567,0.6798635456111305,0.7508239876088273
5,"Howard Mosher , president and chief executive officer , said he anticipates growth for the luxury auto maker in Britain and Europe , and in Far Eastern markets .",1.4439414821009393,0.23675314719637436,0.7976829868307002,0.7316609052390577,0.7632468528036258
6,BELL INDUSTRIES Inc. increased its quarterly to 10 cents from seven cents a share .,0.9006516669551301,0.15405069507712305,0.8863784664179719,0.80904734162937,0.845949304922877
7,The new rate will be payable Feb. 15 .,0.22222222222222232,0.036324900793189584,1.0,0.9298966940476159,0.9636750992068105
8,A record date has n't been set .,0.75,0.14285714285714285,0.9,0.818181818181818,0.8571428571428571
9,"Bell , based in Los Angeles , makes and distributes electronic , computer and building products .",0.9279080888716082,0.16569909296941035,0.8781621792326478,0.7946126549316306,0.8343009070305895
10,Investors are appealing to the Securities and Exchange Commission not to limit their access to information about stock purchases and sales by corporate insiders .,1.310835997326679,0.19751960892918063,0.8353694305321958,0.7720829804367437,0.8024803910708195
11,"A SEC proposal to ease reporting requirements for some company executives would undermine the usefulness of information on insider trades as a stock-picking tool , individual investors and professional money managers contend .",1.2382001163029601,0.2208086202970834,0.7935609498299014,0.7653329538897898,0.7791913797029163
12,"They make the argument in letters to the agency about rule changes proposed this past summer that , among other things , would exempt many middle-management executives from reporting trades in their own companies ' shares .",1.4001377764736054,0.22829041318519494,0.8102448619750183,0.7366733742897882,0.7717095868148051
13,The proposed changes also would allow executives to report exercises of options later and less often .,1.8979213239112012,0.31413643624444204,0.7227739405869057,0.6525398765177565,0.685863563755558
14,Many of the letters maintain that investor confidence has been so shaken by the 1987 stock market crash -- and the markets already so stacked against the little guy -- that any decrease in information on insider-trading patterns might prompt individuals to get out of stocks altogether .,1.683932423836188,0.2535008968333336,0.788532219033685,0.7087203975314492,0.746499103166667
15,"`` The SEC has historically paid obeisance to the ideal of a level playing field , '' wrote Clyde S. McGregor of Winnetka , Ill. , in one of the 92 letters the agency has received since the changes were proposed Aug. 17 .",2.0120263621319836,0.28747668576245994,0.7793512857542415,0.6562509731943162,0.7125233142375399
16,`` Apparently the commission did not really believe in this ideal . '',0.8272990386279595,0.13885059653290258,0.892907329638851,0.8315729497112105,0.8611494034670975
17,"Currently , the rules force executives , directors and other corporate insiders to report purchases and sales of their companies ' shares within about a month after the transaction .",1.494922593899088,0.2577202686895897,0.7299537662113126,0.7550291176186331,0.7422797313104106
18,"But about 25 % of the insiders , according to SEC figures , file their reports late .",0.7505430557959398,0.11343434279336667,0.8979487486196961,0.8754675547589043,0.8865656572066332
19,"The changes were proposed in an effort to streamline federal bureaucracy and boost compliance by the executives `` who are really calling the shots , '' said Brian Lane , special counsel at the SEC 's office of disclosure policy , which proposed the changes .",1.1795736700295052,0.17228833435144913,0.8762562649708903,0.7842634675393906,0.827711665648551
20,"Investors , money managers and corporate officials had until today to comment on the proposals , and the issue has produced more mail than almost any other issue in memory , Mr. Lane said .",1.7462690136789627,0.26843074114717397,0.7655262118107701,0.7004968560768019,0.7315692588528258
21,"The SEC will probably vote on the proposal early next year , he said .",0.9836591668108987,0.15621600391410134,0.8198707312795194,0.8691341322272095,0.8437839960858986
22,Not all those who wrote oppose the changes .,0.8344194449252154,0.16487289753610745,0.8734806581894542,0.7999999999999998,0.8351271024638924
23,"The Committee on Federal Regulation of Securities for the American Bar Association argues , for example , in its lengthy letter to the SEC , that the proposed changes `` would substantially improve the -LCB- law -RCB- by conforming it more closely to contemporary business realities . ''",2.049260999512506,0.3071491203508408,0.7178326773357755,0.6695494213652886,0.6928508796491591
24,What the investors who oppose the proposed changes object to most is the effect they say the proposal would have on their ability to spot telltale `` clusters '' of trading activity -- buying or selling by more than one officer or director within a short period of time .,2.4852899485463356,0.38250551884772693,0.6461869906653018,0.5912416963662143,0.6174944811522728
25,"According to some estimates , the rule changes would cut insider filings by more than a third .",0.4172097224626059,0.07540845168696642,0.9999999999999999,0.859758491634178,0.9245915483130331
26,The SEC 's Mr. Lane vehemently disputed those estimates .,1.075488750216346,0.1931425614222114,0.8488535167807805,0.7688208852920502,0.8068574385777884
27,"The rules will eliminate filings policy-making divisions , such as sales , marketing , finance and research and development , Mr. Lane said .",1.1310519594886106,0.1960025009701269,0.8477340667891731,0.7645524632296323,0.803997499029873
28,"The proposed rules also would be tougher on the insiders still required to file reports , he said .",1.592876974025808,0.2380109766354074,0.8080287906451747,0.7209129329494783,0.7619890233645921
29,Companies would be compelled to publish in annual proxy statements the names of insiders who fail to file reports on time .,1.5118693149472735,0.24925138766418853,0.8118406961331419,0.6982075711582743,0.7507486123358115
