id,sentence,VI,normalized-VI,homogeneity,completeness,V-score
0,-,3.8421306804398707,0.4220287593731682,0.6044985718697437,0.5536742435093495,0.5779712406268316
1,"In an Oct. 19 review of `` The Misanthrope '' at Chicago 's Goodman Theatre -LRB- `` Revitalized Classics Take the Stage in Windy City , '' Leisure & Arts -RRB- , the role of Celimene , played by Kim Cattrall , was mistakenly attributed to Christina Haag .",1.5860952205496304,0.19967802215427125,0.8502009373441942,0.7559712178090593,0.8003219778457287
2,Ms. Haag plays Elianti .,0.5509775004326936,0.16732395949356627,1.0,0.7133204400839018,0.8326760405064336
3,"Rolls-Royce Motor Cars Inc. said it expects its U.S. sales to remain steady at about 1,200 cars in 1990 .",0.9377443751081724,0.1249307761810674,0.9425977456743656,0.8165694767029804,0.8750692238189324
4,"The luxury auto maker last year sold 1,214 cars in the U.S.",1.1666666666666679,0.19433890757430958,0.8788596453025052,0.7437182131064514,0.8056610924256907
5,"Howard Mosher , president and chief executive officer , said he anticipates growth for the luxury auto maker in Britain and Europe , and in Far Eastern markets .",1.1040004286552936,0.15601010161288356,0.9192271839238533,0.7801369293519171,0.8439898983871165
6,BELL INDUSTRIES Inc. increased its quarterly to 10 cents from seven cents a share .,0.4503258334775646,0.06861109109953051,0.9582013815667277,0.9060361287804418,0.9313889089004695
7,The new rate will be payable Feb. 15 .,0.44444444444444464,0.07538827312875093,0.9246117268712492,0.9246117268712492,0.9246117268712492
8,A record date has n't been set .,0.75,0.14285714285714285,0.8999999999999999,0.818181818181818,0.857142857142857
9,"Bell , based in Los Angeles , makes and distributes electronic , computer and building products .",0.79469264731335,0.12067235192674927,0.9119091597614055,0.8489940249793927,0.8793276480732509
10,Investors are appealing to the Securities and Exchange Commission not to limit their access to information about stock purchases and sales by corporate insiders .,0.9599999999999982,0.13546062238979137,0.8271888711693712,0.9054224051178505,0.8645393776102085
11,"A SEC proposal to ease reporting requirements for some company executives would undermine the usefulness of information on insider trades as a stock-picking tool , individual investors and professional money managers contend .",1.2682186483219056,0.18152813419075178,0.8727910349358683,0.7705177914074559,0.8184718658092479
12,"They make the argument in letters to the agency about rule changes proposed this past summer that , among other things , would exempt many middle-management executives from reporting trades in their own companies ' shares .",1.3412338623091982,0.18023109262810416,0.8600520500600745,0.7830904923404974,0.8197689073718958
13,The proposed changes also would allow executives to report exercises of options later and less often .,1.103228676597853,0.16137560858109826,0.8782615110752143,0.8024105283228412,0.838624391418902
14,Many of the letters maintain that investor confidence has been so shaken by the 1987 stock market crash -- and the markets already so stacked against the little guy -- that any decrease in information on insider-trading patterns might prompt individuals to get out of stocks altogether .,1.9677464659602535,0.25934426230392327,0.7935247240162515,0.6943915493095064,0.7406557376960768
